STATE,PROVINCE,CITY,BARANGAY,ZIP CODE
Luzon,Laguna,Magdalena,Malinao,4007
Luzon,Laguna,Magdalena,Maravilla,4007
Luzon,Laguna,Magdalena,Munting Ambling,4007
Luzon,Laguna,Magdalena,Poblacion,4007
Luzon,Laguna,Magdalena,Sabang,4007
Luzon,Laguna,Magdalena,Salasad,4007
Luzon,Laguna,Magdalena,Tanawan,4007
Luzon,Laguna,Magdalena,Tipunan,4007
Luzon,Laguna,Majayjay,Amonoy,4005
Luzon,Laguna,Majayjay,Bakia,4005
Luzon,Laguna,Majayjay,Balanac,4005
Luzon,Laguna,Majayjay,Balayong,4005
Luzon,Laguna,Majayjay,Banilad,4005
Luzon,Laguna,Majayjay,Banti,4005
Luzon,Laguna,Majayjay,Bitaoy,4005
Luzon,Laguna,Majayjay,Botocan,4005
Luzon,Laguna,Majayjay,Bukal,4005
Luzon,Laguna,Majayjay,Burgos,4005
Luzon,Laguna,Majayjay,Burol,4005
Luzon,Laguna,Majayjay,Coralao,4005
Luzon,Laguna,Majayjay,Gagalot,4005
Luzon,Laguna,Majayjay,Ibabang Banga,4005
Luzon,Laguna,Majayjay,Ibabang Bayucain,4005
Luzon,Laguna,Majayjay,Ilayang Banga,4005
Luzon,Laguna,Majayjay,Ilayang Bayucain,4005
Luzon,Laguna,Majayjay,Isabang,4005
Luzon,Laguna,Majayjay,Malinao,4005
Luzon,Laguna,Majayjay,May-It,4005
Luzon,Laguna,Majayjay,Munting Kawayan,4005
Luzon,Laguna,Majayjay,Olla,4005
Luzon,Laguna,Majayjay,Oobi,4005
Luzon,Laguna,Majayjay,Origuel,4005
Luzon,Laguna,Majayjay,Panalaban,4005
Luzon,Laguna,Majayjay,Pangil,4005
Luzon,Laguna,Majayjay,Panglan,4005
Luzon,Laguna,Majayjay,Piit,4005
Luzon,Laguna,Majayjay,Pook,4005
Luzon,Laguna,Majayjay,Rizal,4005
Luzon,Laguna,Majayjay,San Francisco,4005
Luzon,Laguna,Majayjay,San Isidro,4005
Luzon,Laguna,Majayjay,San Miguel,4005
Luzon,Laguna,Majayjay,San Roque,4005
Luzon,Laguna,Majayjay,Santa Catalina,4005
Luzon,Laguna,Majayjay,Suba,4005
Luzon,Laguna,Majayjay,Talortor,4005
Luzon,Laguna,Majayjay,Tanawan,4005
Luzon,Laguna,Majayjay,Taytay,4005
Luzon,Laguna,Majayjay,Villa Nogales,4005
Luzon,Laguna,Nagcarlan,Abo,4002
Luzon,Laguna,Nagcarlan,Alibungbungan,4002
Luzon,Laguna,Nagcarlan,Alumbrado,4002
Luzon,Laguna,Nagcarlan,Balayong,4002
Luzon,Laguna,Nagcarlan,Balimbing,4002
Luzon,Laguna,Nagcarlan,Balinacon,4002
Luzon,Laguna,Nagcarlan,Bambang,4002
Luzon,Laguna,Nagcarlan,Banago,4002
Luzon,Laguna,Nagcarlan,Banca-banca,4002
Luzon,Laguna,Nagcarlan,Bangcuro,4002
Luzon,Laguna,Nagcarlan,Banilad,4002
Luzon,Laguna,Nagcarlan,Bayaquitos,4002
Luzon,Laguna,Nagcarlan,Buboy,4002
Luzon,Laguna,Nagcarlan,Buenavista,4002
Luzon,Laguna,Nagcarlan,Buhanginan,4002
Luzon,Laguna,Nagcarlan,Bukal,4002
Luzon,Laguna,Nagcarlan,Bunga,4002
Luzon,Laguna,Nagcarlan,Cabuyew,4002
Luzon,Laguna,Nagcarlan,Calumpang,4002
Luzon,Laguna,Nagcarlan,Kanluran Kabubuhayan,4002
Luzon,Laguna,Nagcarlan,Kanluran Lazaan,4002
Luzon,Laguna,Nagcarlan,Labangan,4002
Luzon,Laguna,Nagcarlan,Lagulo,4002
Luzon,Laguna,Nagcarlan,Lawaguin,4002
Luzon,Laguna,Nagcarlan,Maiit,4002
Luzon,Laguna,Nagcarlan,Malaya,4002
Luzon,Laguna,Nagcarlan,Malinao,4002
Luzon,Laguna,Nagcarlan,Manaol,4002
Luzon,Laguna,Nagcarlan,Maravilla,4002
Luzon,Laguna,Nagcarlan,Nagcalbang,4002
Luzon,Laguna,Nagcarlan,Oples,4002
Luzon,Laguna,Nagcarlan,Palayan,4002
Luzon,Laguna,Nagcarlan,Palina,4002
Luzon,Laguna,Nagcarlan,Poblacion I,4002
Luzon,Laguna,Nagcarlan,Poblacion II,4002
Luzon,Laguna,Nagcarlan,Poblacion III,4002
Luzon,Laguna,Nagcarlan,Sabang,4002
Luzon,Laguna,Nagcarlan,San Francisco,4002
Luzon,Laguna,Nagcarlan,Santa Lucia,4002
Luzon,Laguna,Nagcarlan,Sibulan,4002
Luzon,Laguna,Nagcarlan,Silangan Ilaya,4002
Luzon,Laguna,Nagcarlan,Silangan Kabubuhayan,4002
Luzon,Laguna,Nagcarlan,Silangan Lazaan,4002
Luzon,Laguna,Nagcarlan,Silangan Napapatid,4002
Luzon,Laguna,Nagcarlan,Sinipian,4002
Luzon,Laguna,Nagcarlan,Sulsuguin,4002
Luzon,Laguna,Nagcarlan,Talahib,4002
Luzon,Laguna,Nagcarlan,Talangan,4002
Luzon,Laguna,Nagcarlan,Taytay,4002
Luzon,Laguna,Nagcarlan,Tipacan,4002
Luzon,Laguna,Nagcarlan,Wakat,4002
Luzon,Laguna,Nagcarlan,Yukos,4002
Luzon,Laguna,Paete,Bagumbayan,4016
Luzon,Laguna,Paete,Bangkusay,4016
Luzon,Laguna,Paete,Ermita,4016
Luzon,Laguna,Paete,Ibaba del Norte,4016
Luzon,Laguna,Paete,Ibaba del Sur,4016
Luzon,Laguna,Paete,Ilaya del Norte,4016
Luzon,Laguna,Paete,Ilaya del Sur,4016
Luzon,Laguna,Paete,Maytoong,4016
Luzon,Laguna,Paete,Quinale,4016
Luzon,Laguna,Pagsanjan,Anibong,4008
Luzon,Laguna,Pagsanjan,Barangay I,4008
Luzon,Laguna,Pagsanjan,Barangay II,4008
Luzon,Laguna,Pagsanjan,Biñan,4008
Luzon,Laguna,Pagsanjan,Buboy,4008
Luzon,Laguna,Pagsanjan,Cabanbanan,4008
Luzon,Laguna,Pagsanjan,Calusiche,4008
Luzon,Laguna,Pagsanjan,Dingin,4008
Luzon,Laguna,Pagsanjan,Lambac,4008
Luzon,Laguna,Pagsanjan,Layugan,4008
Luzon,Laguna,Pagsanjan,Magdapio,4008
Luzon,Laguna,Pagsanjan,Maulawin,4008
Luzon,Laguna,Pagsanjan,Pinagsanjan,4008
Luzon,Laguna,Pagsanjan,Sabang,4008
Luzon,Laguna,Pagsanjan,Sampaloc,4008
Luzon,Laguna,Pagsanjan,San Isidro,4008
Luzon,Laguna,Pakil,Banilan,4017
Luzon,Laguna,Pakil,Baño,4017
Luzon,Laguna,Pakil,Burgos,4017
Luzon,Laguna,Pakil,Casa Real,4017
Luzon,Laguna,Pakil,Casinsin,4017
Luzon,Laguna,Pakil,Dorado,4017
Luzon,Laguna,Pakil,Gonzales,4017
Luzon,Laguna,Pakil,Kabulusan,4017
Luzon,Laguna,Pakil,Matikiw,4017
Luzon,Laguna,Pakil,Rizal,4017
Luzon,Laguna,Pakil,Saray,4017
Luzon,Laguna,Pakil,Taft,4017
Luzon,Laguna,Pakil,Tavera,4017
Luzon,Laguna,Pangil,Balian,4018
Luzon,Laguna,Pangil,Dambo,4018
Luzon,Laguna,Pangil,Galalan,4018
Luzon,Laguna,Pangil,Isla,4018
Luzon,Laguna,Pangil,Mabato-Azufre,4018
Luzon,Laguna,Pangil,Natividad,4018
Luzon,Laguna,Pangil,San Jose,4018
Luzon,Laguna,Pangil,Sulib,4018
Luzon,Laguna,Pila,Aplaya,4010
Luzon,Laguna,Pila,Bagong Pook,4010
Luzon,Laguna,Pila,Bukal,4010
Luzon,Laguna,Pila,Bulilan Norte,4010
Luzon,Laguna,Pila,Bulilan Sur,4010
Luzon,Laguna,Pila,Concepcion,4010
Luzon,Laguna,Pila,Labuin,4010
Luzon,Laguna,Pila,Linga,4010
Luzon,Laguna,Pila,Masico,4010
Luzon,Laguna,Pila,Mojon,4010
Luzon,Laguna,Pila,Pansol,4010
Luzon,Laguna,Pila,Pinagbayanan,4010
Luzon,Laguna,Pila,San Antonio,4010
Luzon,Laguna,Pila,San Miguel,4010
Luzon,Laguna,Pila,Santa Clara Norte,4010
Luzon,Laguna,Pila,Santa Clara Sur,4010
Luzon,Laguna,Pila,Tubuan,4010
Luzon,Laguna,Rizal,Antipolo,4003
Luzon,Laguna,Rizal,East Poblacion,4003
Luzon,Laguna,Rizal,Entablado,4003
Luzon,Laguna,Rizal,Laguan,4003
Luzon,Laguna,Rizal,Paule 1,4003
Luzon,Laguna,Rizal,Paule 2,4003
Luzon,Laguna,Rizal,Pook,4003
Luzon,Laguna,Rizal,Tala,4003
Luzon,Laguna,Rizal,Talaga,4003
Luzon,Laguna,Rizal,Tuy,4003
Luzon,Laguna,Rizal,West Poblacion,4003
Luzon,Laguna,San Pablo City,Atisan,4000
Luzon,Laguna,San Pablo City,Bagong Bayan II-A,4000
Luzon,Laguna,San Pablo City,Bagong Pook VI-C,4000
Luzon,Laguna,San Pablo City,Barangay I-A,4000
Luzon,Laguna,San Pablo City,Barangay I-B,4000
Luzon,Laguna,San Pablo City,Barangay II-A,4000
Luzon,Laguna,San Pablo City,Barangay II-B,4000
Luzon,Laguna,San Pablo City,Barangay II-C,4000
Luzon,Laguna,San Pablo City,Barangay II-D,4000
Luzon,Laguna,San Pablo City,Barangay II-E,4000
Luzon,Laguna,San Pablo City,Barangay II-F,4000
Luzon,Laguna,San Pablo City,Barangay III-A,4000
Luzon,Laguna,San Pablo City,Barangay III-B,4000
Luzon,Laguna,San Pablo City,Barangay III-C,4000
Luzon,Laguna,San Pablo City,Barangay III-D,4000
Luzon,Laguna,San Pablo City,Barangay III-E,4000
Luzon,Laguna,San Pablo City,Barangay III-F,4000
Luzon,Laguna,San Pablo City,Barangay IV-A,4000
Luzon,Laguna,San Pablo City,Barangay IV-B,4000
Luzon,Laguna,San Pablo City,Barangay IV-C,4000
Luzon,Laguna,San Pablo City,Barangay V-A,4000
Luzon,Laguna,San Pablo City,Barangay V-B,4000
Luzon,Laguna,San Pablo City,Barangay V-C,4000
Luzon,Laguna,San Pablo City,Barangay V-D,4000
Luzon,Laguna,San Pablo City,Barangay VI-A,4000
Luzon,Laguna,San Pablo City,Barangay VI-B,4000
Luzon,Laguna,San Pablo City,Barangay VI-D,4000
Luzon,Laguna,San Pablo City,Barangay VI-E,4000
Luzon,Laguna,San Pablo City,Barangay VII-A,4000
Luzon,Laguna,San Pablo City,Barangay VII-B,4000
Luzon,Laguna,San Pablo City,Barangay VII-C,4000
Luzon,Laguna,San Pablo City,Barangay VII-D,4000
Luzon,Laguna,San Pablo City,Barangay VII-E,4000
Luzon,Laguna,San Pablo City,Bautista,4000
Luzon,Laguna,San Pablo City,Concepcion,4000
Luzon,Laguna,San Pablo City,Del Remedio,4000
Luzon,Laguna,San Pablo City,Dolores,4000
Luzon,Laguna,San Pablo City,San Antonio 1,4000
Luzon,Laguna,San Pablo City,San Antonio 2,4000
Luzon,Laguna,San Pablo City,San Bartolome,4000
Luzon,Laguna,San Pablo City,San Buenaventura,4000
Luzon,Laguna,San Pablo City,San Crispin,4000
Luzon,Laguna,San Pablo City,San Cristobal,4000
Luzon,Laguna,San Pablo City,San Diego,4000
Luzon,Laguna,San Pablo City,San Francisco,4000
Luzon,Laguna,San Pablo City,San Gabriel,4000
Luzon,Laguna,San Pablo City,San Gregorio,4000
Luzon,Laguna,San Pablo City,San Ignacio,4000
Luzon,Laguna,San Pablo City,San Isidro,4000
Luzon,Laguna,San Pablo City,San Joaquin,4000
Luzon,Laguna,San Pablo City,San Jose,4000
Luzon,Laguna,San Pablo City,San Juan,4000
Luzon,Laguna,San Pablo City,San Lorenzo,4000
Luzon,Laguna,San Pablo City,San Lucas 1,4000
Luzon,Laguna,San Pablo City,San Lucas 2,4000
Luzon,Laguna,San Pablo City,San Marcos,4000
Luzon,Laguna,San Pablo City,San Mateo,4000
Luzon,Laguna,San Pablo City,San Miguel,4000
Luzon,Laguna,San Pablo City,San Nicolas,4000
Luzon,Laguna,San Pablo City,San Pedro,4000
Luzon,Laguna,San Pablo City,San Rafael,4000
Luzon,Laguna,San Pablo City,San Roque,4000
Luzon,Laguna,San Pablo City,San Vicente,4000
Luzon,Laguna,San Pablo City,Santa Ana,4000
Luzon,Laguna,San Pablo City,Santa Catalina,4000
Luzon,Laguna,San Pablo City,Santa Cruz,4000
Luzon,Laguna,San Pablo City,Santa Elena,4000
Luzon,Laguna,San Pablo City,Santa Felomina,4000
Luzon,Laguna,San Pablo City,Santa Isabel,4000
Luzon,Laguna,San Pablo City,Santa Maria,4000
Luzon,Laguna,San Pablo City,Santa Maria Magdalena,4000
Luzon,Laguna,San Pablo City,Santa Monica,4000
Luzon,Laguna,San Pablo City,Santa Veronica,4000
Luzon,Laguna,San Pablo City,Santiago I,4000
Luzon,Laguna,San Pablo City,Santiago II,4000
Luzon,Laguna,San Pablo City,Santisimo Rosario,4000
Luzon,Laguna,San Pablo City,Santo Angel,4000
Luzon,Laguna,San Pablo City,Santo Cristo,4000
Luzon,Laguna,San Pablo City,Santo Niño,4000
Luzon,Laguna,San Pablo City,Soledad,4000
Luzon,Laguna,San Pedro City,Bagong Silang,4023
Luzon,Laguna,San Pedro City,Calendola,4023
Luzon,Laguna,San Pedro City,Cuyab,4023
Luzon,Laguna,San Pedro City,Estrella,4023
Luzon,Laguna,San Pedro City,G.S.I.S.,4023
Luzon,Laguna,San Pedro City,Landayan,4023
Luzon,Laguna,San Pedro City,Langgam,4023
Luzon,Laguna,San Pedro City,Laram,4023
Luzon,Laguna,San Pedro City,Magsaysay,4023
Luzon,Laguna,San Pedro City,Narra,4023
Luzon,Laguna,San Pedro City,Nueva,4023
Luzon,Laguna,San Pedro City,Poblacion,4023
Luzon,Laguna,San Pedro City,Riverside,4023
Luzon,Laguna,San Pedro City,Sampaguita Village,4023
Luzon,Laguna,San Pedro City,San Antonio,4023
Luzon,Laguna,San Pedro City,San Roque,4023
Luzon,Laguna,San Pedro City,San Vicente,4023
Luzon,Laguna,San Pedro City,Santo Niño,4023
Luzon,Laguna,San Pedro City,United Bayanihan,4023
Luzon,Laguna,San Pedro City,United Better Living,4023
Luzon,Laguna,Santa Cruz,Alipit,4009
Luzon,Laguna,Santa Cruz,Bagumbayan,4009
Luzon,Laguna,Santa Cruz,Barangay I,4009
Luzon,Laguna,Santa Cruz,Barangay II,4009
Luzon,Laguna,Santa Cruz,Barangay III,4009
Luzon,Laguna,Santa Cruz,Barangay IV,4009
Luzon,Laguna,Santa Cruz,Barangay V,4009
Luzon,Laguna,Santa Cruz,Bubukal,4009
Luzon,Laguna,Santa Cruz,Calios,4009
Luzon,Laguna,Santa Cruz,Duhat,4009
Luzon,Laguna,Santa Cruz,Gatid,4009
Luzon,Laguna,Santa Cruz,Jasaan,4009
Luzon,Laguna,Santa Cruz,Labuin,4009
Luzon,Laguna,Santa Cruz,Malinao,4009
Luzon,Laguna,Santa Cruz,Oogong,4009
Luzon,Laguna,Santa Cruz,Pagsawitan,4009
Luzon,Laguna,Santa Cruz,Palasan,4009
Luzon,Laguna,Santa Cruz,Patimbao,4009
Luzon,Laguna,Santa Cruz,San Jose,4009
Luzon,Laguna,Santa Cruz,San Juan,4009
Luzon,Laguna,Santa Cruz,San Pablo Norte,4009
Luzon,Laguna,Santa Cruz,San Pablo Sur,4009
Luzon,Laguna,Santa Cruz,Santisima Cruz,4009
Luzon,Laguna,Santa Cruz,Santo Angel Central,4009
Luzon,Laguna,Santa Cruz,Santo Angel Norte,4009
Luzon,Laguna,Santa Cruz,Santo Angel Sur,4009
Luzon,Laguna,Santa Maria,Adia,4022
Luzon,Laguna,Santa Maria,Bagong Pook,4022
Luzon,Laguna,Santa Maria,Bagumbayan,4022
Luzon,Laguna,Santa Maria,Barangay I,4022
Luzon,Laguna,Santa Maria,Barangay II,4022
Luzon,Laguna,Santa Maria,Barangay III,4022
Luzon,Laguna,Santa Maria,Barangay IV,4022
Luzon,Laguna,Santa Maria,Bubukal,4022
Luzon,Laguna,Santa Maria,Cabooan,4022
Luzon,Laguna,Santa Maria,Calangay,4022
Luzon,Laguna,Santa Maria,Cambuja,4022
Luzon,Laguna,Santa Maria,Coralan,4022
Luzon,Laguna,Santa Maria,Cueva,4022
Luzon,Laguna,Santa Maria,Inayapan,4022
Luzon,Laguna,Santa Maria,"Jose Laurel, Sr.",4022
Luzon,Laguna,Santa Maria,Jose Rizal,4022
Luzon,Laguna,Santa Maria,Kayhakat,4022
Luzon,Laguna,Santa Maria,Macasipac,4022
Luzon,Laguna,Santa Maria,Masinao,4022
Luzon,Laguna,Santa Maria,Mataling-Ting,4022
Luzon,Laguna,Santa Maria,Pao-o,4022
Luzon,Laguna,Santa Maria,Parang Ng Buho,4022
Luzon,Laguna,Santa Maria,Santiago,4022
Luzon,Laguna,Santa Maria,Talangka,4022
Luzon,Laguna,Santa Maria,Tungkod,4022
Luzon,Laguna,Santa Rosa City,Aplaya,4026
Luzon,Laguna,Santa Rosa City,Balibago,4026
Luzon,Laguna,Santa Rosa City,Caingin,4026
Luzon,Laguna,Santa Rosa City,Dila,4026
Luzon,Laguna,Santa Rosa City,Dita,4026
Luzon,Laguna,Santa Rosa City,Don Jose,4026
Luzon,Laguna,Santa Rosa City,Ibaba,4026
Luzon,Laguna,Santa Rosa City,Kanluran,4026
Luzon,Laguna,Santa Rosa City,Labas,4026
Luzon,Laguna,Santa Rosa City,Macabling,4026
Luzon,Laguna,Santa Rosa City,Malitlit,4026
Luzon,Laguna,Santa Rosa City,Malusak,4026
Luzon,Laguna,Santa Rosa City,Market Area,4026
Luzon,Laguna,Santa Rosa City,Pook,4026
Luzon,Laguna,Santa Rosa City,Pulong Santa Cruz,4026
Luzon,Laguna,Santa Rosa City,Santo Domingo,4026
Luzon,Laguna,Santa Rosa City,Sinalhan,4026
Luzon,Laguna,Santa Rosa City,Tagapo,4026
Luzon,Laguna,Siniloan,Acevida,4019
Luzon,Laguna,Siniloan,Bagong Pag-Asa,4019
Luzon,Laguna,Siniloan,Bagumbarangay,4019
Luzon,Laguna,Siniloan,Buhay,4019
Luzon,Laguna,Siniloan,G. Redor,4019
Luzon,Laguna,Siniloan,Gen. Luna,4019
Luzon,Laguna,Siniloan,Halayhayin,4019
Luzon,Laguna,Siniloan,J. Rizal,4019
Luzon,Laguna,Siniloan,Kapatalan,4019
Luzon,Laguna,Siniloan,Laguio,4019
Luzon,Laguna,Siniloan,Liyang,4019
Luzon,Laguna,Siniloan,Llavac,4019
Luzon,Laguna,Siniloan,Macatad,4019
Luzon,Laguna,Siniloan,Magsaysay,4019
Luzon,Laguna,Siniloan,Mayatba,4019
Luzon,Laguna,Siniloan,Mendiola,4019
Luzon,Laguna,Siniloan,P. Burgos,4019
Luzon,Laguna,Siniloan,Pandeno,4019
Luzon,Laguna,Siniloan,Salubungan,4019
Luzon,Laguna,Siniloan,Wawa,4019
Luzon,Laguna,Victoria,Banca-banca,4011
Luzon,Laguna,Victoria,Daniw,4011
Luzon,Laguna,Victoria,Masapang,4011
Luzon,Laguna,Victoria,Nanhaya,4011
Luzon,Laguna,Victoria,Pagalangan,4011
Luzon,Laguna,Victoria,San Benito,4011
Luzon,Laguna,Victoria,San Felix,4011
Luzon,Laguna,Victoria,San Francisco,4011
Luzon,Laguna,Victoria,San Roque,4011
Luzon,Palawan,Puerto Princesa City,Babuyan,5300
Luzon,Palawan,Puerto Princesa City,Bacungan,5300
Luzon,Palawan,Puerto Princesa City,Bagong Bayan,5300
Luzon,Palawan,Puerto Princesa City,Bagong Pag-Asa,5300
Luzon,Palawan,Puerto Princesa City,Bagong Sikat,5300
Luzon,Palawan,Puerto Princesa City,Bagong Silang,5300
Luzon,Palawan,Puerto Princesa City,Bahile,5300
Luzon,Palawan,Puerto Princesa City,Bancao-bancao,5300
Luzon,Palawan,Puerto Princesa City,Barangay ng mga Mangingisda,5300
Luzon,Palawan,Puerto Princesa City,Binduyan,5300
Luzon,Palawan,Puerto Princesa City,Buenavista,5300
Luzon,Palawan,Puerto Princesa City,Cabayugan,5300
Luzon,Palawan,Puerto Princesa City,Concepcion,5300
Luzon,Palawan,Puerto Princesa City,Inagawan,5300
Luzon,Palawan,Puerto Princesa City,Inagawan Sub-Colony,5300
Luzon,Palawan,Puerto Princesa City,Irawan,5300
Luzon,Palawan,Puerto Princesa City,Iwahig,5300
Luzon,Palawan,Puerto Princesa City,Kalipay,5300
Luzon,Palawan,Puerto Princesa City,Kamuning,5300
Luzon,Palawan,Puerto Princesa City,Langogan,5300
Luzon,Palawan,Puerto Princesa City,Liwanag,5300
Luzon,Palawan,Puerto Princesa City,Lucbuan,5300
Luzon,Palawan,Puerto Princesa City,Luzviminda,5300
Luzon,Palawan,Puerto Princesa City,Mabuhay,5300
Luzon,Palawan,Puerto Princesa City,Macarascas,5300
Luzon,Palawan,Puerto Princesa City,Magkakaibigan,5300
Luzon,Palawan,Puerto Princesa City,Maligaya,5300
Luzon,Palawan,Puerto Princesa City,Manalo,5300
Luzon,Palawan,Puerto Princesa City,Mandaragat,5300
Luzon,Palawan,Puerto Princesa City,Manggahan,5300
Luzon,Palawan,Puerto Princesa City,Maningning,5300
Luzon,Palawan,Puerto Princesa City,Maoyon,5300
Luzon,Palawan,Puerto Princesa City,Marufinas,5300
Luzon,Palawan,Puerto Princesa City,Maruyogon,5300
Luzon,Palawan,Puerto Princesa City,Masigla,5300
Luzon,Palawan,Puerto Princesa City,Masikap,5300
Luzon,Palawan,Puerto Princesa City,Masipag,5300
Luzon,Palawan,Puerto Princesa City,Matahimik,5300
Luzon,Palawan,Puerto Princesa City,Matiyaga,5300
Luzon,Palawan,Puerto Princesa City,Maunlad,5300
Luzon,Palawan,Puerto Princesa City,Milagrosa,5300
Luzon,Palawan,Puerto Princesa City,Model,5300
Luzon,Palawan,Puerto Princesa City,Montible,5300
Luzon,Palawan,Puerto Princesa City,Napsan,5300
Luzon,Palawan,Puerto Princesa City,New Panggangan,5300
Luzon,Palawan,Puerto Princesa City,Pagkakaisa,5300
Luzon,Palawan,Puerto Princesa City,Princesa,5300
Luzon,Palawan,Puerto Princesa City,Salvacion,5300
Luzon,Palawan,Puerto Princesa City,San Jose,5300
Luzon,Palawan,Puerto Princesa City,San Manuel,5300
Luzon,Palawan,Puerto Princesa City,San Miguel,5300
Luzon,Palawan,Puerto Princesa City,San Pedro,5300
Luzon,Palawan,Puerto Princesa City,San Rafael,5300
Luzon,Palawan,Puerto Princesa City,Santa Cruz,5300
Luzon,Palawan,Puerto Princesa City,Santa Lourdes,5300
Luzon,Palawan,Puerto Princesa City,Santa Lucia,5300
Luzon,Palawan,Puerto Princesa City,Santa Monica,5300
Luzon,Palawan,Puerto Princesa City,Seaside,5300
Luzon,Palawan,Puerto Princesa City,Sicsican,5300
Luzon,Palawan,Puerto Princesa City,Simpocan,5300
Luzon,Palawan,Puerto Princesa City,Tagabinit,5300
Luzon,Palawan,Puerto Princesa City,Tagburos,5300
Luzon,Palawan,Puerto Princesa City,Tagumpay,5300
Luzon,Palawan,Puerto Princesa City,Tanabag,5300
Luzon,Palawan,Puerto Princesa City,Tanglaw,5300
Luzon,Palawan,Puerto Princesa City,Tiniguiban,5300
Luzon,Rizal,Angono,Kalayaan,1930
Luzon,Rizal,Angono,Mahabang Parang,1930
Luzon,Rizal,Angono,Poblacion Ibaba,1930
Luzon,Rizal,Angono,Poblacion Itaas,1930
Luzon,Rizal,Angono,San Isidro,1930
Luzon,Rizal,Angono,San Pedro,1930
Luzon,Rizal,Angono,San Roque,1930
Luzon,Rizal,Angono,San Vicente,1930
Luzon,Rizal,Angono,Santo Niño,1930
Luzon,Rizal,Antipolo City,Bagong Nayon,1870
Luzon,Rizal,Antipolo City,Beverly Hills,1870
Luzon,Rizal,Antipolo City,Calawis,1870
Luzon,Rizal,Antipolo City,Cupang,1870
Luzon,Rizal,Antipolo City,Dalig,1870
Luzon,Rizal,Antipolo City,Dela Paz,1870
Luzon,Rizal,Antipolo City,Inarawan,1870
Luzon,Rizal,Antipolo City,Mambugan,1870
Luzon,Rizal,Antipolo City,Mayamot,1870
Luzon,Rizal,Antipolo City,Muntingdilaw,1870
Luzon,Rizal,Antipolo City,San Isidro,1870
Luzon,Rizal,Antipolo City,San Jose,1870
Luzon,Rizal,Antipolo City,San Juan,1870
Luzon,Rizal,Antipolo City,San Luis,1870
Luzon,Rizal,Antipolo City,San Roque,1870
Luzon,Rizal,Antipolo City,Santa Cruz,1870
Luzon,Rizal,Baras,Concepcion,1970
Luzon,Rizal,Baras,Evangelista,1970
Luzon,Rizal,Baras,Mabini,1970
Luzon,Rizal,Baras,Pinugay,1970
Luzon,Rizal,Baras,Rizal,1970
Luzon,Rizal,Baras,San Jose,1970
Luzon,Rizal,Baras,San Juan,1970
Luzon,Rizal,Baras,San Miguel,1970
Luzon,Rizal,Baras,San Salvador,1970
Luzon,Rizal,Baras,Santiago,1970
Luzon,Rizal,Binangonan,Batingan,1940
Luzon,Rizal,Binangonan,Bilibiran,1940
Luzon,Rizal,Binangonan,Calumpang,1940
Luzon,Rizal,Binangonan,Ithan,1940
Luzon,Rizal,Binangonan,Kalawaan,1940
Luzon,Rizal,Binangonan,Kalinawan,1940
Luzon,Rizal,Binangonan,Layunan,1940
Luzon,Rizal,Binangonan,Libid,1940
Luzon,Rizal,Binangonan,Libis,1940
Luzon,Rizal,Binangonan,Limbon-limbon,1940
Luzon,Rizal,Binangonan,Lunsad,1940
Luzon,Rizal,Binangonan,Macamot,1940
Luzon,Rizal,Binangonan,Mahabang Parang,1940
Luzon,Rizal,Binangonan,Mambog,1940
Luzon,Rizal,Binangonan,Pag-Asa,1940
Luzon,Rizal,Binangonan,Palangoy,1940
Luzon,Rizal,Binangonan,Pantok,1940
Luzon,Rizal,Binangonan,Pila Pila,1940
Luzon,Rizal,Binangonan,Tagpos,1940
Luzon,Rizal,Binangonan,Tatala,1940
Luzon,Rizal,Binangonan,Tayuman,1940
Luzon,Rizal,Cainta,San Andres,1900
Luzon,Rizal,Cainta,San Isidro,1900
Luzon,Rizal,Cainta,San Juan,1900
Luzon,Rizal,Cainta,San Roque,1900
Luzon,Rizal,Cainta,Santa Rosa,1900
Luzon,Rizal,Cainta,Santo Domingo,1900
Luzon,Rizal,Cainta,Santo Niño,1900
Luzon,Rizal,Cardona,Calahan,1950
Luzon,Rizal,Cardona,Dalig,1950
Luzon,Rizal,Cardona,Del Remedio,1950
Luzon,Rizal,Cardona,Iglesia,1950
Luzon,Rizal,Cardona,Looc,1950
Luzon,Rizal,Cardona,Nagsulo,1950
Luzon,Rizal,Cardona,Patunhay,1950
Luzon,Rizal,Cardona,Real,1950
Luzon,Rizal,Cardona,Sampad,1950
Luzon,Rizal,Cardona,San Roque,1950
Luzon,Rizal,Cardona,Ticulio,1950
Luzon,Rizal,Jala-Jala,Bagumbong,1900
Luzon,Rizal,Jala-Jala,Bayugo,1900
Luzon,Rizal,Jala-Jala,Lubo,1900
Luzon,Rizal,Jala-Jala,Paalaman,1900
Luzon,Rizal,Jala-Jala,Pagkalinawan,1900
Luzon,Rizal,Jala-Jala,Palaypalay,1900
Luzon,Rizal,Jala-Jala,Punta,1900
Luzon,Rizal,Jala-Jala,Second District,1900
Luzon,Rizal,Jala-Jala,Sipsipin,1900
Luzon,Rizal,Jala-Jala,Special District,1900
Luzon,Rizal,Jala-Jala,Third District,1900
Luzon,Rizal,Morong,Bombongan,1960
Luzon,Rizal,Morong,Can-Cal-Lan,1960
Luzon,Rizal,Morong,Lagundi,1960
Luzon,Rizal,Morong,Maybancal,1960
Luzon,Rizal,Morong,San Guillermo,1960
Luzon,Rizal,Morong,San Jose,1960
